"tid";"hastagname"
692128661064044544;"tx2016"
692128715782889474;"msleg"
692128859572027392;"vted"
692130236486565890;"msleg"
692130583665885184;"msleg"
692130811173310464;"msleg"
692131063297134593;"msleg"
692131334349836288;"msleg"
692131636658438145;"msleg"
692131695961726976;"WeAreKY"
692132718927335424;"msleg"
692133102756478979;"kyga16"
692133102756478979;"WeAreKY"
692133384856981506;"msleg"
692133528067293185;"msleg"
692133984877281280;"msleg"
692134312632778752;"HoldStrong"
692134312632778752;"IACaucus"
692134542396776448;"msleg"
692135532663545862;"kyga16"
692135532663545862;"WeAreKY"
692135941612244992;"ncpol"
692136509630234624;"Periscope"
692136705097342978;"BevinSOTC"
692136705097342978;"WeAreKY"
692136734696591361;"coleg"
692136734696591361;"copolitics"
692137645003137024;"SB23"
692138032015765506;"SB23"
692138456840028163;"Alaska"
692138456840028163;"SB23"
692138918347603968;"DemTownHall"
692138944402735109;"SB23"
692139720810299392;"SB23"
692140082724225030;"SOTC2016"
692140082724225030;"WeAreKY"
692140334957105152;"Middletown"
692140334957105152;"Veterans"
692140433749753857;"kyga16"
692140433749753857;"SOTC16"
692140433749753857;"WeAreKY"
692141050094317568;"BuffaloBillion"
692141068314415104;"SOTC2016"
692141068314415104;"WeAreKY"
692141244777127938;"coleg"
692141492618534914;"iacaucus"
692141640912347136;"kyga16"
692141640912347136;"SOTC16"
692141640912347136;"WeAreKY"
692141758944276480;"copolitics"
692142252626448389;"bevinSOTC"
692142252626448389;"SOTC2016"
692142252626448389;"WeAreKY"
692142577273966592;"INLegis"
692142599054979072;"copolitics"
692142806144552961;"copolitics"
692143650231443456;"akleg"
692143650231443456;"SB23"
692144153069752320;"BevinSOTC"
692144153069752320;"kyga16"
692144153069752320;"WeAreKY"
692144555441922048;"Spokane"
692144784295727105;"BevinSOTC"
692144784295727105;"kyga16"
692145982318977024;"mepolitics"
692146106885672960;"BevinSOTC"
692146106885672960;"PowerballPromise"
692146106885672960;"WeAreKY"
692146580527382529;"BevinSOTC"
692146580527382529;"kyga16"
692147446978383873;"kers"
692147446978383873;"ktrs"
692147446978383873;"SOTC2016"
692147446978383873;"WeAreKY"
692147620689616896;"BevinSOTC"
692147620689616896;"kyga16"
692147766471049216;"akleg"
692147766471049216;"SB23"
692149408121655296;"BernieInMN"
692149551340347392;"Bernie2016"
692149551340347392;"BernieInMN"
692149568163713025;"BevinSOTC"
692149568163713025;"kyga16"
692150142103846914;"fitn"
692150142103846914;"Kasich4Us"
692150142103846914;"nhpolitics"
692150184437026816;"INLegis"
692150184437026816;"LGBT"
692150184437026816;"RFRA"
692150636108976129;"BevinSOTC"
692150636108976129;"kyga16"
692150636108976129;"WeAreKY"
692151591097470976;"BevinSOTC"
692151591097470976;"WeAreKY"
692152158972702720;"BevinSOTC"
692152158972702720;"kyga16"
692152158972702720;"WeAreKY"
692153612575858688;"grassroots"
692153612575858688;"NDGOP"
692153694285070337;"kyga16"
692153694285070337;"SOTC2016"
692155058750906370;"Belike"
692155096747110405;"BevinSOTC"
692155096747110405;"kyga16"
692155096747110405;"WeAreKY"
692156235345457152;"BernieInMN"
692157042325360640;"BevinSOTC"
692157275310530562;"BevinSOTC"
692157275310530562;"kyga16"
692157650671378433;"INLegis"
692158947919273985;"nmleg"
692159485247365120;"BevinSOTC"
692160753583943682;"Vt"
692160897452740608;"copolitics"
692161492418981888;"YourVoice"
692163460336058370;"BevinSOTC"
692163460336058370;"kyga16"
692163460336058370;"WeAreKY"
692165899013349376;"copolitics"
692165899013349376;"gop"
692165899013349376;"tcot"
692167148181942272;"BernieInMN"
692167472234024960;"Oregonstandoff"
692167707014369280;"INLegis"
692167707014369280;"RFRA"
692170786493304833;"Oregonstandoff"
692170890839224321;"OregonStandoff"
692171089758281728;"Oregonstandoff"
692171252472094722;"LAAG"
692171263784140800;"LAAG"
692171686062460929;"LAAG"
692171686062460929;"PreauxLife"
692171686062460929;"RighttoLife"
692176120201003008;"akbudget"
692176120201003008;"akleg"
692179703118073856;"Oregonstandoff"
692180369861402625;"INLegis"
692180369861402625;"LGBT"
692180369861402625;"RFRA"
692181385818300416;"Oregonstandoff"
692182244170076162;"Oregonstandoff"
692182244170076162;"OregonUnderAttack"
692183687350345728;"BREAKING"
692183687350345728;"Oregonstandoff"
692184965031825408;"HarneyCounty"
692187999841427456;"Oregonstandoff"
692191319247175681;"AKleg"
692205512130215938;"MakeAmericaGreatAgain"
692205512130215938;"Trump2016"
692212309800964097;"AZGOP"
692214091096723457;"Oregonstandoff"
692219623790481408;"yourethecure"
692225639353548800;"INLegis"
692225639353548800;"LGBT"
692225639353548800;"RFRA"
692249795503771648;"GOPDebate"
692250125448679424;"GOPDebate"
692250125448679424;"gophawaii"
692313690289389568;"kyga16"
692316495951560705;"INLegis"
692316495951560705;"LGBT"
692316495951560705;"RFRA"
692329962066571264;"cjreform"
692329962066571264;"mdpolitics"
692329962066571264;"p2"
692332767741382656;"Middletown"
692332767741382656;"Veterans"
692335448023252992;"YourVoice"
692336747263434752;"LGBT"
692336747263434752;"RFRA"
692336996275097601;"mdpolitics"
692338215601180672;"INLegis"
692342224042852352;"coleg"
692342224042852352;"copolitics"
692342610275516416;"cogov"
692342610275516416;"coleg"
692342610275516416;"ConsensualTaxation"
692342610275516416;"copolitics"
692342610275516416;"NoMeansNO"
692342610275516416;"TABOR"
692342613320560640;"INLegis"
692342621717553153;"INLegis"
692344130853187584;"copolitics"
692344707830128640;"PASenate"
692345536314236928;"PAGovt"
692345536314236928;"PASenate"
692346179259142144;"msleg"
692347374765760512;"Florida"
692347929831432192;"PlannedParenthood"
692348280764702720;"StandWithPP"
692348471228141568;"FlintWaterCrisis"
692349458416275456;"refugeecrisis"
692350170592342016;"PASenate"
692350170592342016;"Transportation"
692350195401650177;"refugees"
692351275028078593;"FlintWaterCrisis"
692352311457402881;"RFRA"
692352530483933185;"pasenate"
692354208503336961;"refugeecrisis"
692355636642889728;"refugeecrisis"
692356082090516480;"DYK"
692357669621989376;"mileg"
692357688701894657;"sayfie"
692357732800843778;"refugees"
692358498085163009;"CandidCarson"
692358934242267136;"copolitics"
692359203948748802;"mileg"
692359203948748802;"StandWithPPAM"
692359443753914370;"FlintWaterCrisis"
692359603120652290;"Democrats"
692359603120652290;"jobs"
692359603120652290;"Ohio"
692359603120652290;"priorities"
692359807693635585;"refugees"
692359831898972161;"FlintWaterCrisis"
692360955200675840;"RFRA"
692362151604912128;"refugees"
692362830570463233;"kyga16"
692362830570463233;"SB6"
692362830570463233;"SB78"
692363812633251841;"Democrats"
692363812633251841;"economy"
692363812633251841;"jobs"
692363812633251841;"Ohio"
692363977750401025;"kyga16"
692363977750401025;"SB78"
692364534493888512;"RJnow"
692364537417355264;"kyga16"
692364537417355264;"SB78"
692364908634247169;"kyga16"
692364908634247169;"SB6"
692366387218628608;"StandWithPP"
692366426208931841;"kyga16"
692366426208931841;"SB6"
692366559721996290;"Bernie2016"
692369085229760512;"coleg"
692369085229760512;"copolitics"
692369132122144768;"INLegis"
692369875340279809;"USMNT"
692369989077241856;"WNY"
692370301053722624;"kyga16"
692370301053722624;"SB6"
692370331839942656;"TrucksNowCarsLater"
692370566792253441;"kyga16"
692370566792253441;"SB6"
692374047317966848;"FlintWaterCrisis"
692374268500381696;"kyga16"
692376435848183808;"copolitics"
692376654560100353;"moleg"
692376757039685632;"neleg"
692376792594792449;"NE"
692377212021018626;"nhpolitics"
692377763479572480;"CarsonPolicy"
692377763479572480;"ISIS"
692377952147881984;"HB294"
692377952147881984;"OHStandsWithPP"
692378342075539458;"pasenate"
692378785686130689;"vted"
692379032323760129;"SpeakerBosma"
692379097620692994;"OHStandsWithPP"
692381572851367936;"copolitics"
692381572851367936;"gop"
692381572851367936;"Tcot"
692381883557138435;"FeelTheBern"
692381883557138435;"PoliticalRevolution"
692382965788205056;"vted"
692383215378677761;"FlintWaterCrisis"
692383325529489408;"pasenate"
692383556442681348;"HB4005"
692383556442681348;"wvpol"
692383874119254016;"kyga16"
692383874119254016;"SB6"
692384096148803584;"HB675"
692384096148803584;"WeAreFlorida"
692385262140329984;"LGBT"
692385635567583232;"HB294"
692385635567583232;"Ohio"
692385635567583232;"PlannedParenthood"
692385635567583232;"women"
692385817470341121;"vted"
692387408868982784;"ncgov"
692387451596312577;"LGBT"
692387720681951235;"HB4005"
692387720681951235;"wvdems"
692387720681951235;"wvpol"
692388196139700224;"MoLeg"
692388690329505793;"LGBT"
692388690329505793;"RFRA"
692389197378883584;"wvdems"
692389197378883584;"Wvpol"
692389529123209216;"GOPDisaster"
692389529123209216;"wvpol"
692389565382987776;"HolocaustMemorialDay"
692389565382987776;"HolocaustRemembrance"
692389904823754752;"Flint"
692389904823754752;"FlintWaterCrisis"
692390360350396417;"ialegis"
692390364066488322;"wvpol"
692390464046174208;"wvlegis"
692391045208870912;"kyga16"
692391045208870912;"SB2"
692391045208870912;"SB71"
692391045208870912;"SB96"
692391096467480577;"wvpol"
692391857532248064;"wvpol"
692391857532248064;"WVworkers"
692393676299841537;"wvdems"
692393676299841537;"wvpol"
692393676299841537;"wvworkers"
692393905409671169;"wvdems"
692394250571485184;"waleg"
692394560245342210;"kyga16"
692394560245342210;"SB2"
692394803426885633;"wvdems"
692394803426885633;"wvpol"
692395178502549505;"kyga16"
692395178502549505;"SB2"
692395550088429568;"wvpol"
692395550088429568;"WVworkers"
692396359006052352;"GOPDisaster"
692396359006052352;"wvpol"
692396665966166016;"wvdems"
692396973719064576;"AKgov"
692396973719064576;"AKleg"
692396994426466305;"FITN"
692397315143790592;"AKgov"
692397315143790592;"AKleg"
692397819680985089;"AKleg"
692398286318243840;"kyga16"
692398286318243840;"SB2"
692399119520907264;"kyga16"
692399119520907264;"SB2"
692399577803153408;"kyga16"
692399577803153408;"SB2"
692399577803153408;"SB71"
692399953235349507;"utleg"
692399953235349507;"utpol"
692400717324247040;"akleg"
692401354938122241;"wvdems"
692401354938122241;"wvpol"
692401723437137920;"abortion"
692401723437137920;"azleg"
692401820212154368;"wvpol"
692401980036268033;"Flint"
692401980036268033;"FlintWaterCrisis"
692402341757190144;"wvworkers"
692402487593168897;"NM"
692402487593168897;"nmleg"
692402487593168897;"nmpol"
692402909170913280;"MoLeg"
692403247961763843;"wvdems"
692403247961763843;"wvpol"
692403780751458304;"wvdems"
692403780751458304;"wvworkers"
692404133631016962;"wvdems"
692404798688268288;"kyga16"
692404798688268288;"SB71"
692405063290085377;"kyga16"
692405063290085377;"SB96"
692405094118088704;"wvdems"
692405094118088704;"wvpol"
692405916868681728;"wvpol"
692406459750023173;"LGBT"
692406623751446528;"wvdems"
692406623751446528;"wvpol"
692406657712836608;"kyga16"
692406820896264193;"moleg"
692406820896264193;"taxationbycitation"
692407361839890432;"bad4wv"
692407805983211520;"pasenate"
692408799215390722;"ILStateofState"
692408950256304128;"wvdems"
692408950256304128;"wvpol"
692409180796379136;"WaybackWednesday"
692409428038045697;"ILSotS"
692409454365687808;"wvdems"
692409454365687808;"wvpol"
692409926778511360;"ILSOTS"
692409986547191808;"wvdems"
692409986547191808;"wvpol"
692410121918504960;"ImWithHer"
692410415708553216;"ILSOTS"
692410616988983297;"INLegis"
692410617278414849;"INLegis"
692410618608009216;"INLegis"
692410862628380672;"ILSOTS"
692410931259658241;"NM"
692410931259658241;"nmleg"
692410931259658241;"nmpol"
692411072544907264;"ILSOTS"
692411167902429184;"waedu"
692411167902429184;"waleg"
692411172398710784;"ILSOTS"
692411470303367169;"ILSOTS"
692411766886809600;"wvdems"
692411951452966912;"wvpol"
692411991001030657;"FlintWaterCrisis"
692412102930239488;"ILSOTS"
692412147746390017;"FlintWaterCrisis"
692412199759929344;"utpol"
692412448347930624;"ILSotS"
692412869783191552;"ILSOTS"
692412916251922432;"EqualPayCantWait"
692412952029302784;"SOTS"
692413236117921793;"ILSOTS"
692413732723384320;"HB4005"
692413792047775746;"ILSOTS"
692414149905768448;"ILStateofState"
692414400288931840;"INLegis"
692414400288931840;"LGBT"
692414400288931840;"RFRA"
692414428394995712;"ILSotS"
692414813612478465;"ILSOTS"
692414885943250945;"pasenate"
692415058974932992;"wvpol"
692415201019367424;"iacaucus"
692415406632468480;"EndStatusQuo"
692415406632468480;"ILStateofState"
692415683297177601;"winterstorm"
692415757607641089;"ILSOTS"
692415892026740741;"winterstorm"
692416009400119296;"wvpol"
692416041763393536;"ILSOTS"
692416302917398528;"wvdems"
692416302917398528;"wvpol"
692416434220171264;"ILSOTS"
692417362373525505;"pasenate"
692417447337525248;"wvdems"
692417447337525248;"wvpol"
692417928931741696;"INLegis"
692417941095202817;"winterstorm"
692418167348535298;"NM"
692418167348535298;"nmleg"
692418167348535298;"nmpol"
692418183572123653;"LeadRight2016"
692418535222546433;"nvsen"
692418854748864512;"winterstorm"
692418970683596800;"winterstorm"
692419372632166402;"pasenate"
692419375882702850;"mtleg"
692419375882702850;"mtnews"
692419375882702850;"mtpol"
692419546809004033;"winterstorm"
692420013555232768;"AKleg"
692420359262474240;"winterstorm"
692420478191841280;"akleg"
692420687982678016;"winterstorm"
692420861387763712;"winterstorm"
692421148949266439;"idleg"
692421148949266439;"idpol"
692421466697109504;"nmleg"
692421466697109504;"nmpol"
692421532874870784;"1u"
692421532874870784;"FlintWaterCrisis"
692421642065063937;"HoldStrong"
692422303334948865;"Oregonstandoff"
692422384473628672;"Oregonstandoff"
692422395768885249;"BlackLivesMatter"
692422395768885249;"FlintWaterCrisis"
692422760082075651;"azleg"
692422760082075651;"Oregonstandoff"
692425004412174337;"wvpol"
692426185003786240;"wvpol"
692426474062770176;"FlintWaterCrisis"
692427273065086976;"FlintWaterCrisis"
692427449590792192;"Hoosiers"
692427721159372802;"kyga16"
692427734191046656;"HealthyIndiana"
692428896768245760;"kyga16"
692428896768245760;"SB16"
692428896768245760;"SB25"
692428896768245760;"SJR36"
692429187144089600;"moleg"
692429187144089600;"ProLife"
692429245734371329;"cradletocareer"
692429245734371329;"sayfie"
692429461728411648;"mileg"
692429521774080002;"kyga16"
692429521774080002;"SB16"
692429952680103936;"kyga16"
692429952680103936;"SB16"
692430683193606145;"sayfie"
692430726239764481;"novouchersTN"
692431833489915904;"kyga16"
692431833489915904;"SB16"
692433687204491265;"moleg"
692433818444242944;"kyga16"
692433818444242944;"SB25"
692434023390539776;"kyga16"
692434023390539776;"SB25"
692434588153544704;"kyga16"
692434588153544704;"SB25"
692436441419354112;"kyga16"
692436441419354112;"SB25"
692437163762438147;"kyga16"
692437163762438147;"SJR36"
692437558417100800;"kyga16"
692437558417100800;"NotInMyKentucky"
692437558417100800;"prolife"
692437834523893761;"pasenate"
692437967676280832;"SOTS"
692438220836093958;"waedu"
692438220836093958;"waleg"
692438257766916101;"LGBT"
692438257766916101;"SpeakUp"
692438515045392384;"wvpol"
692438900179144704;"kyga16"
692438900179144704;"SJR36"
692439540859019264;"LGBT"
692439540859019264;"SpeakUp"
692439787433824256;"LGBT"
692440783912304641;"SpeakUp"
692440794037227520;"NM"
692440794037227520;"nmleg"
692440990020419584;"kyga16"
692441000699138048;"moleg"
692441125399957506;"kyga16"
692441245789110272;"kyga16"
692441308988903425;"kyga16"
692442014764417026;"LGBT"
692442014764417026;"SpeakUp"
692442551152869376;"iacaucus"
692442551152869376;"IowaPoll"
692443246023282690;"LGBT"
692443246023282690;"SpeakUP"
692443302856146944;"waedu"
692443302856146944;"waleg"
692443844193947648;"Ohio"
692443844193947648;"PlannedParenthood"
692443957574438912;"waedu"
692443957574438912;"waleg"
692444274177282050;"WaybackWednesday"
692444564012011520;"LGBT"
692444564012011520;"SpeakUp"
692444765942579201;"vtpoli"
692444905378058240;"HolocaustMemorialDay"
692444934901755904;"ISeeWhatYouDidThere"
692444956905082882;"mepolitics"
692445229174132737;"HolocaustMemorialDay"
692445789268873217;"LGBT"
692445789268873217;"SpeakUp"
692446489818349569;"azleg"
692446489818349569;"priorities"
692447055411855360;"LGBT"
692447055411855360;"SpeakUp"
692447056573681664;"sayfie"
692447361877053444;"HB294"
692448068436901888;"HB294"
692448148409561088;"shiny"
692448148409561088;"wyleg"
692448148409561088;"Wyoming"
692448148409561088;"wypol"
692448359093772288;"INLegis"
692448652862685184;"coleg"
692448652862685184;"copolitics"
692448652862685184;"tcot"
692449387176394753;"GoBigE"
692449566851993600;"LGBT"
692449566851993600;"rfra"
692449577006415872;"LGBT"
692449577006415872;"SpeakUp"
692449639698714628;"Cuyahoga"
692449639698714628;"HB294"
